mortality_trend,cohort_effect,smoking_index,crude_rate,premium_band,postcode_score,tenure_months,marketing_segment,contact_recency,web_logins,paperless_score,call_centre_index,app_sessions,survey_score,annuity_60,life_exp_60,survival_to_80
0.6108,-0.3439,-0.7733,0.567,1.872,5.16,7.657,-9.989,20.626,5.452,-1.525,12.867,-1.608,-4.965,0.3476,0.6002,-0.5261
-0.6865,-0.3924,-0.1685,2.548,-9.295,-11.293,-1.163,2.358,19.195,3.747,-1.301,-8.141,14.912,6.726,-1.0104,-0.1767,-0.7908
-1.245,1.7713,0.2785,-7.724,-1.146,-2.976,-3.315,-1.103,-6.68,4.678,5.062,4.529,10.651,-3.293,-0.6875,1.5397,-1.1026
-0.0059,-1.1037,0.8841,-9.766,-2.021,-1.058,-5.028,2.358,-15.423,-1.33,14.518,7.768,5.081,-0.455,-0.8292,-1.6167,0.971
-1.1543,0.2664,-0.0659,-0.69,-0.245,1.536,15.077,-10.597,-17.606,3.073,-0.278,-8.43,-11.072,2.388,-1.1934,0.3072,-1.2905
-1.0347,1.1515,1.36,-7.643,-2.525,2.095,-4.88,-5.585,6.043,-0.45,3.855,-4.652,-6.854,-14.729,-0.6983,0.6552,0.4984
-0.7179,0.2824,0.0765,5.039,19.726,-0.562,-0.685,-13.342,9.764,-8.165,-6.1,6.35,-14.746,1.687,-0.7152,0.2243,-0.5296
-0.4242,-1.1447,-0.5542,3.528,13.82,-4.526,-1.303,13.679,-9.024,-6.1,4.311,3.329,-1.589,-3.402,-1.2644,-0.4741,-0.927
0.8751,-0.2554,0.7362,2.975,-13.331,13.462,-11.141,4.475,-7.819,17.779,-2.812,14.762,-4.712,-4.631,0.7762,-0.7487,1.1139
-1.3502,0.7658,-0.1632,-4.094,-1.308,-10.197,-13.56,18.135,8.649,0.838,-4.237,-7.603,-18.937,-4.499,-1.3176,0.9615,-1.6198
0.7299,-0.4083,-0.2207,4.757,-4.311,-7.921,-0.193,2.345,4.937,3.827,5.434,-6.604,-2.994,2.35,0.4571,-0.1934,0.1441
1.2209,-0.1851,-0.4879,-0.653,-1.45,4.556,6.015,7.188,7.409,7.333,-0.955,-7.559,-19.702,-9.244,1.2153,0.342,-0.1582
0.1086,2.5056,-1.3016,-7.01,-2.802,-14.58,12.977,3.047,-5.016,4.609,-2.946,-3.084,-2.911,-1.509,2.1955,4.322,-1.3446
-0.609,-0.3045,0.9843,3.62,3.654,16.775,-1.981,2.499,-12.904,-10.151,5.078,-3.797,-12.294,-2.796,-0.9492,-0.7814,0.5977
-0.3378,-0.5745,1.389,-1.705,-2.619,6.449,-1.014,-6.073,13.174,11.845,-5.377,12.369,-8.929,2.115,-0.7921,-1.0711,1.3036
1.128,-0.0641,1.0048,6.905,5.402,0.821,10.287,-3.152,6.124,13.693,6.429,8.429,-1.076,13.664,1.256,-0.5463,1.4552
0.2467,-0.1551,-0.3666,11.091,20.532,16.23,16.372,-0.747,-14.445,-1.953,4.617,16.238,-2.926,-2.671,0.1517,0.2083,-0.23
0.6863,-1.0241,0.003,4.465,15.017,0.182,-6.65,12.89,4.573,-2.221,13.481,-7.67,10.137,-15.86,-0.2906,-1.0016,0.3684
-0.355,1.4991,0.6297,-9.358,0.243,-6.02,0.648,6.422,-17.082,9.602,-1.158,-5.886,12.14,-19.82,0.6392,1.1214,0.3594
0.2574,0.3425,0.1405,-4.626,-2.524,-4.185,11.162,1.989,10.386,-4.047,8.758,16.5,11.69,-5.722,0.6497,0.179,0.3153
0.5816,-2.4463,-1.915,1.675,-2.556,6.257,8.135,-5.971,-14.046,-8.177,8.03,10.62,4.179,-4.696,-1.5436,0.704,-1.8393
0.4457,-0.0006,-3.6922,-2.452,0.263,-12.613,2.86,5.168,1.387,9.169,-14.56,12.082,-0.362,5.481,0.5189,8.8069,-3.7971
-1.313,-0.1545,1.4478,-5.639,3.845,8.703,8.343,1.197,8.165,3.284,3.498,6.886,10.718,-4.285,-1.6754,-0.5708,0.1657
-0.6226,-0.171,0.5731,1.392,8.975,11.667,-4.007,-8.459,6.421,4.064,-0.803,2.777,11.357,3.001,-0.8421,-0.5643,0.1344
-0.0783,-0.8872,-1.049,-10.613,-7.256,9.656,18.333,-18.956,-3.827,3.956,-7.248,1.964,-0.523,3.177,-0.7939,0.545,-1.23
0.7757,-0.7947,-0.9463,1.803,4.185,12.343,-0.114,-4.402,-15.588,-8.157,-14.274,-3.328,6.776,-12.262,0.0854,0.4216,-0.678
-0.8859,-0.1222,-2.6227,-10.188,6.21,-13.058,9.431,4.251,-3.753,-7.668,-11.084,2.753,-16.928,5.647,-1.0864,4.9981,-3.7059
-0.3719,-0.3714,-0.2242,-6.542,1.484,1.607,2.564,16.422,0.98,8.578,-1.736,-4.299,-0.186,-3.492,-0.6427,-0.0874,-0.5749
0.7639,-1.3337,-0.0729,2.27,15.76,-4.909,-8.274,13.923,8.987,5.978,-7.273,4.619,-12.668,9.451,-0.3932,-1.2908,0.285
1.3684,0.7922,0.9411,0.082,-3.88,4.286,17.88,15.541,-9.366,1.886,6.039,19.317,-1.437,-0.09,2.653,0.2994,1.4053
-0.4521,-0.0845,0.3026,-0.216,11.207,0.069,14.588,-1.11,11.979,-15.999,0.027,0.982,5.593,4.489,-0.5872,-0.27,-0.0501
0.0647,-1.0855,-0.9067,0.704,1.43,1.58,-13.364,-4.862,-3.934,-7.037,2.383,6.026,-3.169,-0.795,-0.8067,0.0711,-0.9488
0.2871,-1.3274,0.0051,-4.305,-1.138,9.861,7.204,8.905,0.84,3.461,-9.539,0.937,7.433,-0.444,-0.8503,-1.3303,0.0986
0.8793,0.7752,-1.4847,-5.443,-1.765,10.547,-2.618,4.617,1.318,-1.518,10.781,0.654,1.543,2.051,1.9035,2.9757,-1.2256
-0.5577,-0.5315,-0.5013,-2.73,-10.723,5.219,6.084,-2.264,7.731,6.716,6.563,8.648,5.587,-10.22,-1.0004,-0.0447,-1.0565
-1.2651,-0.3215,-1.9268,7.278,-1.444,-1.671,5.081,-1.166,4.627,-5.292,-1.276,-6.128,4.68,6.188,-1.6967,2.8726,-3.5189
-0.6631,-1.1722,-1.6837,-1.935,-1.666,4.11,-3.456,7.335,5.068,3.933,-4.904,4.883,-11.156,-0.953,-1.5155,1.4718,-2.4339
0.8072,3.1273,0.7082,6.528,6.328,3.639,-9.985,2.026,-6.357,0.322,4.984,-1.471,-5.025,-0.869,4.2542,2.7325,1.1003
-0.3968,-1.5192,0.1487,-1.321,3.771,14.966,0.157,5.733,-3.985,-0.231,-17.03,-12.046,9.109,0.608,-1.5738,-1.6259,-0.1936
0.1642,-0.8462,0.1435,6.403,-8.1,-16.754,5.045,-0.089,2.75,10.078,17.747,-8.626,-7.62,-3.818,-0.5431,-0.9513,0.3078
-1.4733,0.4324,1.286,2.371,2.846,-0.158,-18.4,4.665,-9.867,1.254,15.484,-2.907,-3.276,-3.078,-1.6928,0.0006,-0.2475
0.6245,0.7758,0.7571,4.907,4.595,-9.286,-9.567,-1.91,3.647,-3.283,-0.497,-13.313,22.393,-4.477,1.5694,0.3165,1.1936
-0.4435,1.435,1.8614,0.896,11.726,-8.859,2.054,-6.535,-9.172,7.739,-15.675,11.409,-2.664,-10.076,0.4446,1.1575,1.6857
-0.8996,-0.518,-0.9954,-4.42,-10.833,-16.429,3.348,-4.947,4.313,-0.505,-5.125,12.583,-11.555,8.07,-1.3168,0.7802,-1.9657
-0.9759,-0.7005,-0.3974,-9.251,22.134,10.108,2.378,1.855,-2.156,-5.564,-0.27,-2.234,-7.663,-0.095,-1.5082,-0.334,-1.3933
-0.1605,-0.0992,-1.6726,-1.559,-5.866,-15.906,-3.329,0.569,-3.739,-15.474,7.508,8.021,-9.763,3.044,-0.2942,2.4604,-1.8443
-2.2972,0.7402,0.0089,-11.317,6.894,9.188,-1.319,6.681,-18.453,17.549,2.416,0.492,-8.727,3.84,-2.6026,0.7214,-3.1652
0.0814,2.6481,0.4727,-2.13,9.827,-4.038,4.791,9.177,-3.107,14.05,8.133,-4.042,3.235,-3.767,2.2565,2.3283,0.6025
-1.1509,-0.4668,0.6776,-1.914,-20.571,2.158,9.245,-5.718,5.801,6.054,16.787,-1.352,-7.395,-1.002,-1.552,-0.9366,-0.4103
-0.6183,-0.931,0.2222,0.591,8.64,13.576,5.919,3.89,-7.307,5.339,9.811,-3.282,7.9,-3.173,-1.3479,-1.1201,-0.3055
1.7839,0.8728,0.8396,4.76,5.436,3.493,-12.925,-7.673,0.019,3.184,-8.819,1.436,-13.371,2.943,3.237,0.399,1.2447
1.5977,-0.9435,2.4209,5.042,0.212,2.823,-0.786,7.196,2.779,8.342,15.846,1.431,-6.749,-0.852,0.7292,-0.7213,2.966
0.0666,-0.1067,1.8008,2.719,-2.729,-2.808,12.529,-7.488,6.493,6.327,8.445,8.348,-0.67,-3.067,0.0638,-0.4237,1.9894
-1.2671,1.4678,-1.6522,-4.101,1.729,1.381,7.232,4.621,-7.22,-12.073,9.579,-1.844,-13.734,0.834,-0.9083,3.9634,-3.1943
-0.3464,0.1422,0.5826,-5.708,3.593,4.247,-6.737,5.961,14.539,3.599,-6.712,4.03,13.237,6.221,-0.3407,-0.2102,0.424
-0.1814,1.0348,0.58,3.814,-18.239,-2.572,7.759,9.203,-2.864,-12.428,-6.863,-4.872,23.937,-0.318,0.4794,0.6276,0.5459
0.5731,1.1805,-1.1254,-2.891,-5.035,5.406,8.491,3.714,-4.623,1.197,-3.56,-8.102,-1.731,-7.448,1.8601,2.7342,-0.9195
0.4754,-0.6188,0.1378,4.656,-9.348,-1.785,-12.269,-11.515,-4.351,5.555,9.277,6.279,7.199,0.997,-0.0044,-0.705,0.3439
0.1862,-0.3974,0.4377,-1.283,-9.099,14.34,2.114,2.726,-4.262,-1.592,0.798,6.271,-11.008,5.123,-0.0726,-0.7041,0.5992
1.4173,-0.6576,-0.0647,4.055,7.204,-7.048,14.345,9.429,-5.565,-6.52,6.128,-4.692,-5.346,4.662,0.9131,-0.5365,0.2669
1.9484,1.6678,-0.5074,-4.169,9.401,-9.31,1.336,11.306,-8.136,-0.312,-10.01,6.062,-10.328,3.549,4.6606,2.1808,-0.3701
-0.5653,1.1778,1.3535,3.372,3.952,6.895,10.754,1.534,6.791,-14.989,-0.249,-3.365,13.181,-1.863,0.0278,0.6287,1.0015
-0.0971,1.3728,-0.1906,-12.657,-11.324,-7.441,-0.66,8.134,1.51,0.516,-3.575,6.481,-9.103,8.223,0.9174,1.5669,-0.3408
-0.049,-0.0422,1.2233,-13.687,1.196,-6.154,9.595,14.426,5.777,-11.063,4.069,-14.116,-8.648,-7.482,-0.0883,-0.4977,1.2622
1.8494,1.7017,-0.0578,-0.407,-4.64,8.533,11.166,-15.507,-5.301,7.74,-6.171,4.826,-6.16,4.083,4.5191,1.7666,0.206
-0.7074,0.7067,-0.261,0.294,12.194,1.948,16.141,-8.4,-2.993,-2.041,11.279,1.083,-1.535,-1.042,-0.4566,0.916,-0.9004
-0.9122,-0.4427,1.2705,2.188,-3.731,-11.075,-5.153,-7.738,15.427,-9.835,-11.871,-0.545,12.6,-1.835,-1.2915,-0.9958,0.4706
1.2035,0.1403,-0.0356,-3.497,-5.612,1.95,-0.504,4.99,-1.052,13.816,-6.193,-5.452,4.056,7.864,1.5719,0.1011,0.3665
-0.5547,0.1011,0.7403,1.849,17.548,-10.291,2.435,11.032,-8.663,0.761,-6.354,9.713,5.205,23.92,-0.6216,-0.3544,0.3417
1.9984,0.7903,-0.2522,4.277,3.947,5.195,5.78,0.725,-9.851,-3.577,7.596,-4.699,-9.095,16.18,3.4979,1.0851,-0.0895
-0.626,0.2876,0.0858,-2.016,15.024,3.556,-3.35,16.072,-0.832,10.09,-4.669,1.197,-1.191,-2.859,-0.4908,0.2236,-0.4117
0.5285,-1.2225,0.1186,4.035,-9.188,13.688,-1.33,25.539,-12.365,-10.07,-0.009,-3.38,-11.944,-1.716,-0.4523,-1.3464,0.356
-1.0045,2.0013,0.1315,2.524,10.499,5.253,-5.326,-0.456,5.853,-3.166,1.663,-3.157,-4.892,6.033,-0.1389,1.867,-0.8745
0.1335,-1.3801,-0.5231,-4.396,10.991,0.35,-6.201,-4.038,10.05,-8.884,5.518,11.8,2.7,2.109,-1.0344,-0.8737,-0.4755
-0.468,0.2892,0.1797,3.093,1.78,-5.562,-5.937,1.488,-0.21,7.5,-4.138,-5.869,-0.275,4.191,-0.385,0.1011,-0.19
-0.5562,-0.2723,0.322,-1.102,12.86,-11.399,-3.276,13.631,-9.854,-0.877,3.795,11.474,9.397,10.508,-0.8026,-0.563,-0.0653
-0.6503,0.874,-1.109,-1.237,9.776,-9.912,1.471,-4.762,6.569,6.342,2.3,-9.5,-1.05,-8.637,-0.2971,2.3388,-1.7665
-1.1905,-0.0585,1.3474,0.297,12.544,-9.758,-7.855,1.493,12.476,-1.48,-0.302,-3.491,-4.324,-1.558,-1.4951,-0.5697,0.2313
0.2777,0.2999,-0.3802,0.354,-3.042,-2.246,14.82,4.956,3.515,3.002,-22.181,6.078,1.784,-2.529,0.6006,0.7347,-0.2766
0.1132,-1.2582,0.0889,4.094,1.736,-10.507,7.157,-4.046,12.453,7.312,17.783,14.477,8.917,-7.291,-0.8707,-1.3655,0.1899
-0.2335,0.6285,0.454,1.727,-3.22,5.335,2.346,3.038,-2.352,-12.477,-3.333,-8.94,12.411,-7.017,0.1608,0.3171,0.313
-0.7223,0.7749,0.7547,-3.526,11.741,-0.318,13.589,-14.101,7.631,0.74,0.979,-0.661,-1.711,11.183,-0.4093,0.3437,0.1706
2.1726,-1.5588,0.0772,-7.912,0.877,-0.141,-7.741,10.336,-6.755,3.377,-2.469,3.733,9.866,-3.856,0.3187,-1.6407,0.1915
-0.0739,0.7415,-0.4866,-0.175,10.982,-13.085,3.166,-7.347,9.689,-18.403,14.099,-1.996,-4.799,5.037,0.4982,1.2731,-0.5776
1.0781,-1.3744,0.1417,-0.534,0.609,3.151,18.541,2.623,-10.465,-4.814,-3.143,-10.725,4.778,-17.047,-0.2242,-1.5008,0.5703
-0.895,0.8196,-0.6466,-2.305,4.883,15.912,-9.668,10.429,-7.927,-8.968,-0.401,4.28,-0.197,-7.614,-0.6151,1.5999,-1.5968
0.5928,-0.1721,0.091,5.648,17.11,13.068,11.999,1.895,5.679,-14.275,-2.41,-17.853,-2.246,0.174,0.5319,-0.2719,0.459
-1.5946,-0.6827,-0.904,7.808,16.632,-0.082,-5.459,-8.675,6.328,-17.609,-1.394,3.493,1.283,2.245,-2.1202,0.4671,-2.8975
-1.2144,-0.6888,-0.367,9.081,-0.023,-8.484,-6.626,-12.456,6.054,13.834,-2.949,5.668,0.711,6.665,-1.6911,-0.3236,-1.6838
-0.6325,-1.72,0.0997,5.544,7.766,-2.474,-10.913,1.369,0.286,1.493,9.913,0.899,-3.838,-12.96,-1.813,-1.7766,-0.4924
0.0726,-0.0149,0.5699,12.199,-8.747,-13.492,-1.23,-12.915,-6.777,-12.429,-3.405,-0.579,15.824,-13.235,0.1077,-0.328,0.6972
-0.235,0.6392,-0.1617,9.51,-1.097,-3.179,5.918,-18.294,0.702,-19.159,-9.572,-0.892,3.961,-13.555,0.2838,0.7695,-0.3298
1.1875,-0.5644,0.8686,0.983,-7.841,-2.794,1.46,10.129,-6.058,-2.655,11.942,0.23,-6.379,1.292,0.7595,-1.1057,1.3228
1.1666,-2.0843,-0.6416,10.046,-6.671,15.426,-13.214,1.485,-4.872,-2.795,-4.473,-5.129,-3.881,0.512,-1.1057,-1.3804,-0.3237
1.02,0.1466,-0.068,3.459,-8.132,3.843,0.024,-12.546,-8.871,3.203,-4.531,-7.835,-14.607,-5.914,1.3773,0.276,0.4102
0.5004,-0.1234,-2.6537,-2.782,9.983,-4.186,2.981,-16.115,-2.184,14.741,-0.653,-8.458,0.728,3.698,0.4756,5.0676,-2.7527
-2.0163,0.9675,1.4905,1.15,1.878,0.309,-7.429,-0.948,-10.568,18.461,-3.187,5.585,8.36,-13.884,-2.2141,0.5186,-1.0081
-1.0348,0.2512,-0.6059,0.951,13.588,0.99,1.567,7.801,8.725,23.047,-0.275,-0.376,7.952,-11.641,-1.1084,0.9221,-1.7163
-1.1431,-0.3094,0.8397,-1.161,-15.638,-8.264,8.984,9.698,4.325,-6.472,-4.332,-12.244,3.453,-0.404,-1.5319,-0.7678,-0.3029
0.4088,-0.5834,0.5132,4.215,-6.49,-5.553,17.842,-2.437,4.076,-4.932,-13.883,6.037,8.426,-2.953,0.0075,-0.9141,0.8348
-1.7607,0.3431,0.146,2.032,8.406,-0.579,8.681,-7.74,7.827,-1.797,0.739,-1.217,17.45,14.341,-2.0294,0.1784,-1.9635
0.0416,0.6231,0.8363,-1.853,-2.568,-13.62,2.172,-8.513,6.413,-4.136,-2.197,-10.323,10.43,0.062,0.5764,0.1544,0.957
0.1553,1.1047,-0.0719,-3.571,-3.646,-6.97,0.753,4.293,6.841,-3.382,1.616,2.75,-8.585,2.806,1.1083,1.2045,0.0626
-0.6512,-0.5859,-0.2987,4.024,4.996,-3.821,-6.226,-4.719,3.941,1.35,-5.466,-9.575,-2.094,-10.361,-1.1912,-0.3615,-0.8958
0.7085,-1.3263,0.1953,2.785,-8.573,-0.638,3.474,-4.885,5.46,1.144,3.572,4.711,-4.42,8.278,-0.5257,-1.489,0.5063
-0.8099,-0.116,-0.9233,0.334,-0.897,6.273,-13.052,-16.792,-0.684,-10.581,-0.434,2.062,-0.083,0.675,-1.0283,1.0231,-1.787
-1.4798,0.1405,0.1726,-5.987,11.164,4.676,1.398,-13.965,-0.078,-6.14,-1.732,-14.818,2.855,11.783,-1.7843,0.0816,-1.5276
0.5194,1.2822,-0.8713,-0.656,-1.984,-9.088,5.697,-7.646,11.642,1.008,8.476,-4.933,-7.386,-7.833,1.9024,2.3278,-0.5992
0.4817,1.4089,-0.9639,-6.356,-3.285,8.96,-4.488,6.541,-1.717,-2.395,-5.065,0.567,-3.015,-13.189,1.9054,2.6184,-0.7834
-1.0549,-1.0842,0.4809,1.458,13.875,1.393,0.646,-6.266,-10.514,-0.944,7.363,0.913,5.724,8.359,-1.7399,-1.3201,-0.6052
-1.1384,1.678,0.5948,1.609,6.262,-7.682,-5.419,-4.028,-5.572,1.522,9.223,-2.121,7.263,-2.74,-0.5761,1.2708,-0.53
2.2065,-0.6948,-0.0823,-1.57,-8.343,-5.675,6.98,-4.151,-4.163,-4.049,-20.386,6.976,-6.322,-5.941,1.7665,-0.6676,0.0397
0.6344,-0.3509,0.3822,-5.846,1.205,0.949,0.745,4.721,8.629,5.641,-14.453,-8.874,11.07,8.132,0.3789,-0.6654,0.8111
0.1352,0.7453,-2.2901,3.842,6.182,9.584,2.814,-3.474,-2.687,12.929,13.495,-13.061,-4.774,-6.646,0.7613,4.8089,-2.4122
-1.0105,0.423,-0.877,-9.53,-3.369,7.858,-17.088,4.708,18.239,14.509,12.036,13.69,-9.022,-10.472,-0.9655,1.5251,-1.9858
-0.7363,0.1018,-0.1099,-4.478,7.587,12.526,-7.486,4.479,1.135,-11.41,2.719,-9.162,-1.188,-9.742,-0.7992,0.1772,-0.8167
-2.3335,-1.5454,-0.2904,0.982,-11.301,4.535,-9.489,-4.553,-6.098,-6.822,5.391,-1.509,1.177,7.056,-2.9676,-1.2047,-3.5813
-0.5134,-0.294,0.6501,3.084,-2.61,-12.181,7.957,-4.266,-16.466,-9.959,-7.804,0.473,-5.081,3.266,-0.7866,-0.6909,0.2206
2.334,-0.0005,0.4497,3.26,-3.74,1.671,10.116,-2.754,-1.761,5.165,1.12,0.73,-10.974,2.326,2.8299,-0.3329,0.5014
-1.1624,0.1519,-1.4857,-0.419,4.79,2.678,-4.66,-2.624,-22.331,-5.712,-3.159,-18.619,-3.013,-13.016,-1.3258,2.3478,-2.8839
0.3982,-0.1137,-0.328,-1.329,-9.747,2.437,10.003,-1.202,-8.262,5.04,-6.475,5.604,-0.859,4.874,0.3108,0.2347,-0.1672
0.9601,0.7777,-0.4341,1.748,0.893,11.565,-0.533,0.394,-6.572,2.446,9.113,0.185,5.067,6.921,1.9837,1.2837,-0.1253
-1.1084,0.5274,-0.1827,1.758,7.652,3.318,-12.068,-0.741,-4.439,-13.582,10.245,1.255,-1.347,-2.052,-1.0797,0.7003,-1.3635
-0.0924,-0.0415,-0.682,8.192,7.987,-1.229,4.14,3.196,-0.473,-1.525,-0.602,-1.706,3.881,-6.468,-0.1709,0.8147,-0.8228
2.3639,-2.455,0.7699,1.674,-0.729,-10.135,3.888,5.843,-2.251,-3.383,-4.362,-3.905,-4.203,11.032,-0.8103,-2.9581,0.8234
-1.3774,-1.1136,1.3041,-1.291,-16.964,16.661,7.685,-4.049,20.327,-8.839,-6.704,-7.729,5.841,7.651,-2.1224,-1.6159,-0.139
1.119,-0.7783,1.2181,-1.121,-5.858,7.677,3.021,5.283,-2.613,-1.168,4.315,12.061,-2.228,3.353,0.4492,-1.2475,1.7803
1.3537,0.414,1.8906,2.721,5.755,3.36,-7.503,-0.619,-4.204,5.96,-6.554,3.708,0.572,-0.906,2.1159,0.1732,2.5577
1.032,0.0005,-1.6141,-1.275,8.117,-5.716,6.738,8.333,-0.414,11.439,-11.942,-4.802,-6.915,-2.006,1.1978,2.5176,-1.2992
0.5811,-1.2806,0.2772,-0.628,-3.105,15.383,3.076,-2.595,7.7,-21.876,-1.238,-6.214,-1.3,3.653,-0.5322,-1.4743,0.6354
0.2095,-1.2832,-1.4583,0.704,5.783,-5.294,9.551,-5.547,4.722,12.659,-13.109,12.949,-3.137,-4.577,-0.8476,0.9125,-1.4746
1.0671,-0.2902,0.6609,6.983,1.661,-9.35,7.665,-2.776,19.07,-3.119,-1.423,5.798,1.622,-7.339,1.0286,-0.6877,1.1179
0.4689,0.0942,-0.764,10.37,-1.525,-12.583,7.376,-12.987,8.348,-3.229,-12.613,5.461,-9.283,8.105,0.5721,0.9826,-0.5593
-0.3992,-0.4905,0.7559,1.117,-2.179,6.075,-0.498,6.152,-0.321,-2.668,0.698,2.386,9.073,2.79,-0.8855,-0.8987,0.5437
1.6476,0.1647,-2.1266,3.211,2.276,4.063,6.314,-3.27,0.635,2.339,4.014,6.225,5.283,0.562,2.1596,3.9316,-1.9765
-1.6311,-1.1713,-0.8415,-2.62,-3.775,-1.493,-8.291,4.81,13.233,11.53,-4.423,11.709,-7.202,2.147,-2.2512,-0.0903,-2.9004
1.2328,0.5208,-0.3893,-1.939,5.693,-11.897,1.444,-10.68,-6.406,1.627,-4.708,6.078,5.75,20.361,2.1153,0.9404,0.0097
1.8433,0.8241,0.754,5.227,14.071,9.839,-4.533,1.182,2.941,10.718,-8.134,11.437,18.009,-5.204,3.3155,0.3033,1.0496
0.3811,0.8051,-2.6593,2.677,-12.707,-1.466,8.884,2.408,7.441,4.672,11.416,-6.779,-3.145,-13.064,1.2239,5.9818,-2.6511
0.9871,1.4327,1.0946,-9.577,-2.038,1.418,0.761,-17.399,0.125,8.938,17.384,12.57,1.633,-13.136,2.77,0.9356,1.6868
-0.0604,0.5465,-0.9433,6.081,-1.523,-7.368,1.452,-8.087,11.113,13.695,-3.697,-14.258,-4.646,-13.31,0.3187,1.7576,-1.0239
-1.5947,1.2033,-1.1081,-3.484,7.312,-4.193,9.315,-8.604,9.277,-9.303,8.148,1.917,-12.281,-3.338,-1.5089,2.6884,-3.0912
-1.1996,-0.6217,-0.598,6.827,20.072,1.28,-2.217,-9.432,3.869,11.631,-11.622,-0.343,-2.938,-17.16,-1.6644,0.0981,-1.8743
0.0804,0.4529,0.7639,4.406,20.382,-8.245,0.519,-7.87,1.26,4.691,5.934,-13.191,10.02,9.521,0.547,-0.0498,0.8536
0.7352,1.1646,0.2537,1.394,2.887,-9.627,-2.317,-4.268,6.632,-1.731,9.679,1.558,14.919,-11.645,2.0008,0.9212,0.6127
-1.3707,0.371,-0.5523,8.156,2.88,1.353,12.985,-2.11,0.324,16.653,-7.326,-10.189,-6.152,-3.027,-1.4626,1.0178,-2.0707
-0.119,-0.5362,0.7811,-3.027,16.242,0.925,8.133,4.432,-5.32,-5.902,5.607,-3.261,10.219,2.257,-0.5392,-0.9976,0.7667
-0.4917,-0.8922,2.5324,4.829,-6.202,9.19,0.173,3.773,-4.979,14.043,-0.095,-7.425,3.938,-5.968,-1.1115,-0.6189,2.3818
0.0713,0.4066,-0.9743,0.405,7.036,3.831,0.055,-17.934,-10.111,-4.444,-5.128,-2.482,-6.675,0.194,0.42,1.6618,-1.0295
-0.886,1.0019,-0.577,-10.079,4.268,0.146,-5.927,17.304,11.928,-6.625,-11.198,-6.457,13.337,-5.105,-0.5091,1.6808,-1.5273
-0.5035,-0.5269,-1.6475,1.465,0.805,4.208,4.436,-8.079,0.389,-6.027,-2.651,-0.792,0.217,-3.392,-0.9526,2.0394,-2.2826
0.8662,-1.1383,-0.8546,0.013,1.993,-7.205,-0.612,-2.767,-20.738,-1.185,6.416,1.127,-3.269,0.859,-0.1759,-0.0157,-0.5481
-0.4193,-1.4643,-0.6485,-2.886,-12.552,-3.955,9.3,-11.234,7.144,-9.659,6.122,2.355,2.266,1.103,-1.481,-0.7044,-1.0766
-0.0936,3.1141,0.3363,-3.912,0.533,-20.194,18.603,-5.125,-4.392,2.431,-11.741,-6.829,6.189,-9.25,2.2758,2.8263,0.2281
0.9171,1.3722,1.2849,-3.052,5.398,6.851,2.616,3.096,-11.489,-4.023,-19.442,-0.569,-4.375,3.785,2.5406,0.8883,1.7908
-0.7945,1.2824,0.8171,-5.206,8.338,-11.577,0.537,-4.969,10.197,8.765,-6.709,-16.017,3.353,-3.38,-0.1679,0.7872,0.119
-1.1495,-1.6588,1.4156,10.898,1.434,0.519,0.68,16.625,-2.546,2.084,-7.878,-5.607,13.209,-6.048,-2.1067,-2.1938,0.3935
-0.1934,0.0182,1.7391,-3.689,9.984,4.915,8.45,0.169,0.178,0.706,0.517,7.448,8.262,17.659,-0.2342,-0.3041,1.7286
0.8441,-0.6539,0.6635,2.918,-3.309,-11.842,10.326,-6.604,-10.617,11.771,0.113,1.01,-2.416,3.101,0.3644,-1.1551,1.1288
-1.6115,0.6347,-0.4557,-5.004,2.294,13.169,7.954,9.075,7.521,-7.076,6.357,-1.31,5.991,5.747,-1.708,1.1569,-2.4014
0.0708,0.2308,0.0374,1.913,-9.989,-14.817,6.217,10.398,11.139,15.684,-5.005,-7.527,-3.892,-12.522,0.3075,0.2119,0.1017
1.7343,2.0375,1.3623,-4.261,3.747,-15.27,-6.848,3.891,-3.236,-2.896,4.211,3.38,-2.503,6.349,4.7751,1.5811,1.8836
0.5067,-0.6967,0.1569,2.036,0.988,-17.364,-8.436,-1.136,-8.491,-10.515,7.004,0.562,7.323,10.217,-0.1081,-0.8498,0.4812
0.1772,-0.865,-0.2212,-7.678,-4.877,7.293,17.659,-7.725,4.003,1.003,-5.153,14.687,9.017,1.634,-0.4612,-0.5697,-0.0939
1.3831,-1.2279,-0.5585,0.214,-6.929,-8.406,0.941,3.622,0.452,-9.491,4.063,16.023,-3.344,-2.755,0.1949,-0.5465,-0.1973
-0.3576,-0.1617,-2.2044,-1.616,8.645,-12.509,17.129,3.098,6.416,-16.207,5.949,-6.016,3.336,4.467,-0.4679,3.7765,-2.6934
-0.7519,1.0552,-0.3167,-2.892,-9.779,14.037,-9.054,1.736,13.294,-6.454,-1.075,5.775,2.519,-5.947,-0.3282,1.4141,-1.0579
0.1331,-1.7053,-0.5669,0.075,5.857,-1.568,-6.095,6.738,-1.987,-9.332,4.792,-10.138,3.321,6.846,-1.2993,-1.0999,-0.5943
-1.0963,0.7481,-0.9895,5.649,-12.731,-9.004,-11.975,-2.01,15.501,-0.832,4.942,-2.342,-1.903,0.906,-0.9716,2.0102,-2.1217
